user,ts,category,action,label,value,ip,referer
2596,1654731123186,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123237,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123286,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123336,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123746,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123787,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123830,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731123862,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731124133,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731127484,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
